action,alert,assigned_project,change,department,device,document,employee_id,event_type,file,instrument,name,office,recipient_department,record,role,security_clearance,status,system,timestamp
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-085,file_access,GP217_Sample_Tracking_Record.csv,,Antonio Guerra,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 15:57:00
Review,,Payroll,,Finance,,HELIX Budget Review,FA-007,budget_review,HELIX_Budget_Q2.xlsx,,Jonathan Anderson,Boston,,,Finance Analyst,Confidential,,ERP,2026-01-08 15:57:00
Send,,Benefits,,Human Resources,,,HR-013,teams_message,,,Alexa Sanders,Tucson,Finance,,Human Resources Specialist,Restricted,,Microsoft Teams,2026-01-08 15:57:00
Approve Patch Deployment,,Cloud Migration,,Information Technology,,,IT-001,patch_management,,,Joshua Blake,Tucson,,Windows Security Updates,IT Security Administrator,Trade Secret,Scheduled,Microsoft Intune,2026-01-08 15:57:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-068,file_access,HELIX_Regulatory_Briefing_Package.docx,,Joshua Wheeler,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 15:58:00
Approve,,Quality Compliance,,Regulatory Affairs,,,RA-006,compliance_review,,,Howard Conway,Tucson,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-08 15:58:00
Send,,HELIX,,Research,,,RS-063,teams_message,,,Anthony May,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 15:59:00
Update,,HELIX,,Research,,,LT-040,record_update,,,Marcus Tucker,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-08 15:59:00
Review,,Learning & Development,,Human Resources,,Cybersecurity Awareness Completion Report,HR-009,training_review,Security_Awareness_Completion.csv,,Sharon Wilson,Boston,,,Human Resources Specialist,Restricted,,Learning Management System,2026-01-08 15:59:00
Update,,Laboratory Operations,,Research,,,LT-031,record_update,,,Dylan Martin,Boston,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-08 16:00:00
Send,,Payroll,,Finance,,,FA-008,teams_message,,,Joanna Powell,Boston,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-08 16:00:00
Update,,Learning & Development,,Human Resources,,Employee Record Update,HR-024,employee_record_update,Employee_Record_Update.pdf,,Jason George,Tucson,,Employee Profile HR-2041,Human Resources Specialist,Restricted,,HRIS,2026-01-08 16:00:00
Review Findings,,Endpoint Security,,Information Technology,,,IT-003,vulnerability_review,,,Marvin Davis,Tucson,,Weekly Vulnerability Scan,IT Security Administrator,Trade Secret,Open,Qualys VMDR,2026-01-08 16:00:00
Reset Password,,Identity Modernization,,Information Technology,,,IT-035,identity_management,,,Carrie Mays,Tucson,,Employee Account,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-08 16:00:00
Approve,,FDA Submission,,Regulatory Affairs,,,RA-001,compliance_review,,,Ryan Anderson,Boston,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-08 16:01:00
Reset Password,,Infrastructure,,Information Technology,,,IT-008,identity_management,,,Mark Davis,Boston,,Employee Account,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-08 16:01:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-121,file_access,HELIX_Regulatory_Briefing_Package.docx,,Doris Phillips,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 16:02:00
Approve,,Laboratory Operations,,Research,,,LT-030,record_update,,,Christopher Flores,Boston,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-08 16:02:00
Edit,,HELIX,,Regulatory Affairs,,HELIX Regulatory Briefing Package,RA-016,document_edit,HELIX_Regulatory_Briefing_Package.docx,,Mathew Patel,Boston,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-08 16:02:00
Send,,Learning & Development,,Human Resources,,,HR-012,teams_message,,,Angela Vazquez,Boston,Finance,,Human Resources Specialist,Restricted,,Microsoft Teams,2026-01-08 16:02:00
Send,,Analytical Chemistry,,Research,,,RS-031,teams_message,,,Jason Crawford,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 16:03:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-091,file_access,HELIX_Regulatory_Briefing_Package.docx,,Amy Thompson,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 16:03:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-054,file_access,GP217_Assay_Results.csv,,Chelsea Vega,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-08 16:04:00
Send,,Analytical Chemistry,,Research,,,RS-021,teams_message,,,Leslie Alvarez,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 16:05:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-059,file_access,HELIX_Regulatory_Briefing_Package.docx,,Madeline Nolan,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 16:05:00
Review,,Laboratory Operations,,Research,,Quality Control Checklist,LT-010,file_access,QC_Checklist_v3.pdf,,Chelsea Miller,Boston,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-08 16:05:00
Send,,Quality Compliance,,Regulatory Affairs,,,RA-019,teams_message,,,Larry Wilcox,Tucson,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-08 16:05:00
Review,,Benefits,,Human Resources,,Research Scientist Candidate List,HR-021,candidate_review,Research_Scientist_Candidates.xlsx,,Robert Harris,Tucson,,,Human Resources Specialist,Restricted,,Recruiting Platform,2026-01-08 16:05:00
Update,,HELIX,,Research,,,LT-003,record_update,,,Mary Blackburn,Boston,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-08 16:06:00
Review Findings,,Infrastructure,,Information Technology,,,IT-002,vulnerability_review,,,Kelly Chan,Tucson,,Weekly Vulnerability Scan,IT Security Administrator,Trade Secret,Open,Qualys VMDR,2026-01-08 16:06:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-028,file_access,GP217_Sample_Tracking_Record.csv,,Leslie Anderson,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 16:07:00
Send,,Clinical Support,,Research,,,RS-061,teams_message,,,Laura Lucas,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 16:08:00
Send,,Analytical Chemistry,,Research,,,RS-072,teams_message,,,Guy Berg,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 16:08:00
Operate,,Sample Processing,,Research,,,LT-033,instrument_use,,Mass Spectrometer-02,Christine Rice,Boston,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-08 16:08:00
Send,,Laboratory Operations,,Research,,,LT-027,teams_message,,,Tina Conley,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-08 16:09:00
Review,,Quality Compliance,,Regulatory Affairs,,FDA Submission Draft,RA-033,document_review,FDA_Submission_Draft_v5.docx,,Nicole Taylor,Boston,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-08 16:09:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-020,file_access,GP217_Sample_Tracking_Record.csv,,Derrick Johnson,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 16:10:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-047,file_access,GP217_Sample_Tracking_Record.csv,,Jamie Brooks,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 16:11:00
Approve,,HELIX,,Research,,,LT-007,record_update,,,David Carroll,Boston,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-08 16:11:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-045,file_access,GP217_Sample_Tracking_Record.csv,,Thomas Butler,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 16:12:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-111,file_access,GP217_Assay_Results.csv,,Michael Bryant,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-08 16:12:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-128,file_access,HELIX_Regulatory_Briefing_Package.docx,,Katrina Murray,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 16:12:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-137,file_access,HELIX_Regulatory_Briefing_Package.docx,,Alexandria Bishop,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-08 16:12:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-114,file_access,GP217_Assay_Results.csv,,Ashley Maxwell,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-08 16:13:00
Send,,HELIX,,Regulatory Affairs,,,RA-035,teams_message,,,Donald Tapia,Tucson,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-08 16:13:00
Send,,Procurement,,Finance,,,FA-029,teams_message,,,Maria Robinson,Tucson,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-08 16:13:00
Send,,Clinical Support,,Research,,,RS-106,teams_message,,,Dana Parker,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-08 16:14:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-125,file_access,GP217_Assay_Results.csv,,Elizabeth Hampton,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-08 16:14:00
Edit,,FDA Submission,,Regulatory Affairs,,HELIX Regulatory Briefing Package,RA-030,document_edit,HELIX_Regulatory_Briefing_Package.docx,,Rachel Williams,Boston,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-08 16:14:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-053,file_access,GP217_Sample_Tracking_Record.csv,,Jason Robinson,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-08 16:15:00
,,Analytical Chemistry,,Research,,,RS-004,logout,,,Mario Hammond,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 16:55:00
,,Clinical Support,,Research,,,RS-030,logout,,,Lisa Mason,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 16:55:00
,,Biomarker Discovery,,Research,,,RS-034,logout,,,Tonya Davis,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 16:55:00
,,HELIX,,Research,,,RS-108,logout,,,Joe Powell,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 16:55:00
,,HELIX,,Research,,,LT-042,logout,,,Paul Campos,Tucson,,,Laboratory Technician,Restricted,,,2026-01-08 16:55:00
,,Budget Planning,,Finance,,,FA-013,logout,,,Gerald Liu,Boston,,,Finance Analyst,Confidential,,,2026-01-08 16:55:00
,,Clinical Support,,Research,,,RS-009,logout,,,Ann Garrison,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 16:56:00
,,HELIX,,Research,,,RS-059,logout,,,Madeline Nolan,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 16:56:00
,,HELIX,,Research,,,RS-082,logout,,,Jermaine Ramirez,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 16:56:00
,,Sample Processing,,Research,,,LT-008,logout,,,Amy Baker,Boston,,,Laboratory Technician,Restricted,,,2026-01-08 16:56:00
,,Payroll,,Finance,,,FA-014,logout,,,Andrew White,Tucson,,,Finance Analyst,Confidential,,,2026-01-08 16:56:00
,,Infrastructure,,Information Technology,,,IT-008,logout,,,Mark Davis,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-08 16:56:00
,,HELIX,,Research,,,RS-063,logout,,,Anthony May,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 16:57:00
,,Biomarker Discovery,,Research,,,RS-076,logout,,,Tracy Alvarez,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 16:57:00
,,Clinical Support,,Research,,,RS-140,logout,,,Miguel Bowers,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 16:57:00
,,HELIX,,Research,,,LT-003,logout,,,Mary Blackburn,Boston,,,Laboratory Technician,Restricted,,,2026-01-08 16:57:00
,,Analytical Chemistry,,Research,,,RS-041,logout,,,George Knight,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 16:58:00
,,Analytical Chemistry,,Research,,,RS-042,logout,,,Brittany Brown,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 16:58:00
,,Clinical Support,,Research,,,RS-114,logout,,,Ashley Maxwell,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 16:58:00
,,Clinical Support,,Research,,,RS-138,logout,,,Austin Lopez,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 16:58:00
,,Laboratory Operations,,Research,,,LT-030,logout,,,Christopher Flores,Boston,,,Laboratory Technician,Restricted,,,2026-01-08 16:58:00
,,Budget Planning,,Finance,,,FA-018,logout,,,Jessica Haynes,Boston,,,Finance Analyst,Confidential,,,2026-01-08 16:58:00
,,Procurement,,Finance,,,FA-030,logout,,,Molly Moore,Tucson,,,Finance Analyst,Confidential,,,2026-01-08 16:58:00
,,Recruiting,,Human Resources,,,HR-025,logout,,,Renee Martinez,Boston,,,Human Resources Specialist,Restricted,,,2026-01-08 16:58:00
,,Biomarker Discovery,,Research,,,RS-025,logout,,,Justin Lee,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 16:59:00
,,Clinical Support,,Research,,,RS-069,logout,,,Karen Mooney,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 16:59:00
,,Clinical Support,,Research,,,RS-085,logout,,,Antonio Guerra,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 16:59:00
,,HELIX,,Research,,,RS-100,logout,,,Barbara Barnett,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 16:59:00
,,HELIX,,Research,,,RS-102,logout,,,Desiree Jackson,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 16:59:00
,,Analytical Chemistry,,Research,,,RS-115,logout,,,Julie Townsend,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 16:59:00
,,HELIX,,Research,,,RS-120,logout,,,Thomas Perez,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 16:59:00
,,Biomarker Discovery,,Research,,,RS-124,logout,,,Kayla Knapp,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 16:59:00
,,HELIX,,Regulatory Affairs,,,RA-018,logout,,,Robert Stokes,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-08 16:59:00
,,Recruiting,,Human Resources,,,HR-004,logout,,,Lisa Stevens,Boston,,,Human Resources Specialist,Restricted,,,2026-01-08 16:59:00
,,Biomarker Discovery,,Research,,,RS-139,logout,,,Timothy Rivas,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:00:00
,,HELIX,,Regulatory Affairs,,,RA-013,logout,,,William Powell,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-08 17:00:00
,,HELIX,,Regulatory Affairs,,,RA-035,logout,,,Donald Tapia,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-08 17:00:00
,,Payroll,,Finance,,,FA-009,logout,,,Debra Fisher,Tucson,,,Finance Analyst,Confidential,,,2026-01-08 17:00:00
,,Budget Planning,,Finance,,,FA-019,logout,,,Brenda Park,Tucson,,,Finance Analyst,Confidential,,,2026-01-08 17:00:00
,,Benefits,,Human Resources,,,HR-011,logout,,,Carrie Rodriguez,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-08 17:00:00
,,Endpoint Security,,Information Technology,,,IT-023,logout,,,Daniel Diaz,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-08 17:00:00
,,Analytical Chemistry,,Research,,,RS-038,logout,,,Elizabeth Hall,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 17:01:00
,,Biomarker Discovery,,Research,,,RS-043,logout,,,Kenneth Holland,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:01:00
,,HELIX,,Research,,,RS-062,logout,,,Christian Curry,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:01:00
,,Clinical Support,,Research,,,RS-127,logout,,,Robin Wise,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 17:01:00
,,Analytical Chemistry,,Research,,,RS-128,logout,,,Katrina Murray,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:01:00
,,Laboratory Operations,,Research,,,LT-012,logout,,,Ashley Martin,Boston,,,Laboratory Technician,Restricted,,,2026-01-08 17:01:00
,,Laboratory Operations,,Research,,,LT-038,logout,,,Brett Gardner,Boston,,,Laboratory Technician,Restricted,,,2026-01-08 17:01:00
,,HELIX,,Regulatory Affairs,,,RA-003,logout,,,Johnathan Marshall,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-08 17:01:00
,,Budget Planning,,Finance,,,FA-033,logout,,,Carl Johnson,Boston,,,Finance Analyst,Confidential,,,2026-01-08 17:01:00
,,Clinical Support,,Research,,,RS-061,logout,,,Laura Lucas,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:02:00
,,HELIX,,Research,,,RS-125,logout,,,Elizabeth Hampton,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 17:02:00
,,Sample Processing,,Research,,,LT-001,logout,,,Charles Snyder,Boston,,,Laboratory Technician,Restricted,,,2026-01-08 17:02:00
,,Sample Processing,,Research,,,LT-026,logout,,,Robin Wood,Tucson,,,Laboratory Technician,Restricted,,,2026-01-08 17:02:00
,,Sample Processing,,Research,,,LT-028,logout,,,Rebecca Zavala,Tucson,,,Laboratory Technician,Restricted,,,2026-01-08 17:02:00
,,FDA Submission,,Regulatory Affairs,,,RA-023,logout,,,Michelle Paul,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-08 17:02:00
,,Quality Compliance,,Regulatory Affairs,,,RA-032,logout,,,Donald Perez,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-08 17:02:00
,,Budget Planning,,Finance,,,FA-028,logout,,,Jamie Cannon,Tucson,,,Finance Analyst,Confidential,,,2026-01-08 17:02:00
,,Clinical Support,,Research,,,RS-017,logout,,,Emily Ortiz,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:03:00
,,Clinical Support,,Research,,,RS-033,logout,,,James Rosario,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:03:00
,,HELIX,,Research,,,RS-073,logout,,,Victoria Wallace,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 17:03:00
,,HELIX,,Research,,,RS-130,logout,,,Joseph Wood,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:03:00
,,Clinical Support,,Research,,,RS-132,logout,,,Jeanette Ibarra,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:03:00
,,Biomarker Discovery,,Research,,,RS-133,logout,,,Melissa French,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:03:00
,,Budget Planning,,Finance,,,FA-003,logout,,,Kimberly Kramer,Boston,,,Finance Analyst,Confidential,,,2026-01-08 17:03:00
,,Procurement,,Finance,,,FA-034,logout,,,Steven Stevens,Boston,,,Finance Analyst,Confidential,,,2026-01-08 17:03:00
,,Learning & Development,,Human Resources,,,HR-012,logout,,,Angela Vazquez,Boston,,,Human Resources Specialist,Restricted,,,2026-01-08 17:03:00
,,Benefits,,Human Resources,,,HR-018,logout,,,Karen Campos,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-08 17:03:00
,,Biomarker Discovery,,Research,,,RS-005,logout,,,Roger Silva,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:04:00
,,Analytical Chemistry,,Research,,,RS-008,logout,,,Keith Miller,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 17:04:00
,,Analytical Chemistry,,Research,,,RS-050,logout,,,Rhonda Wallace,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 17:04:00
,,Analytical Chemistry,,Research,,,RS-056,logout,,,David Keller,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 17:04:00
,,Clinical Support,,Research,,,RS-101,logout,,,Amber Gomez,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 17:04:00
,,Analytical Chemistry,,Research,,,RS-117,logout,,,Jamie Ochoa,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:04:00
,,Sample Processing,,Research,,,LT-004,logout,,,Madeline Valentine,Tucson,,,Laboratory Technician,Restricted,,,2026-01-08 17:04:00
,,Sample Processing,,Research,,,LT-013,logout,,,Jill Hall,Tucson,,,Laboratory Technician,Restricted,,,2026-01-08 17:04:00
,,Cloud Migration,,Information Technology,,,IT-010,logout,,,Brenda Malone,Boston,,,IT Security Administrator,Trade Secret,,,2026-01-08 17:04:00
,,Identity Modernization,,Information Technology,,,IT-011,logout,,,Kristen Richard,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-08 17:04:00
,,Analytical Chemistry,,Research,,,RS-021,logout,,,Leslie Alvarez,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 17:05:00
,,Analytical Chemistry,,Research,,,RS-035,logout,,,Leslie Burton,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:05:00
,,Biomarker Discovery,,Research,,,RS-047,logout,,,Jamie Brooks,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:05:00
,,Biomarker Discovery,,Research,,,RS-048,logout,,,Kevin Bates,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:05:00
,,Clinical Support,,Research,,,RS-089,logout,,,Sandra Ramos,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:05:00
,,Analytical Chemistry,,Research,,,RS-099,logout,,,Barbara Orr,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 17:05:00
,,Biomarker Discovery,,Research,,,RS-112,logout,,,Tracie Smith,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 17:05:00
,,Sample Processing,,Research,,,LT-009,logout,,,Lisa Pena,Boston,,,Laboratory Technician,Restricted,,,2026-01-08 17:05:00
,,HELIX,,Research,,,LT-019,logout,,,James Galloway,Tucson,,,Laboratory Technician,Restricted,,,2026-01-08 17:05:00
,,HELIX,,Regulatory Affairs,,,RA-014,logout,,,Tyrone Miller,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-08 17:05:00
,,Technology Modernization,,Executive Leadership,,,EX-004,logout,,,Michael Cooper,Boston,,,Executive Leadership,Trade Secret,,,2026-01-08 17:05:00
,,Biomarker Discovery,,Research,,,RS-002,logout,,,John Wright,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:06:00
,,Analytical Chemistry,,Research,,,RS-031,logout,,,Jason Crawford,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:06:00
,,Biomarker Discovery,,Research,,,RS-039,logout,,,Carol Richmond,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 17:06:00
,,HELIX,,Research,,,RS-044,logout,,,Mary Cisneros,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 17:06:00
,,Clinical Support,,Research,,,RS-065,logout,,,Carol Brooks,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 17:06:00
,,Analytical Chemistry,,Research,,,RS-086,logout,,,Marie Wright,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:06:00
,,Sample Processing,,Research,,,LT-033,logout,,,Christine Rice,Boston,,,Laboratory Technician,Restricted,,,2026-01-08 17:06:00
,,FDA Submission,,Regulatory Affairs,,,RA-038,logout,,,Erin Mcintyre,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-08 17:06:00
,,Payroll,,Finance,,,FA-008,logout,,,Joanna Powell,Boston,,,Finance Analyst,Confidential,,,2026-01-08 17:06:00
,,Procurement,,Finance,,,FA-029,logout,,,Maria Robinson,Tucson,,,Finance Analyst,Confidential,,,2026-01-08 17:06:00
,,Technology Modernization,,Executive Leadership,,,EX-009,logout,,,Abigail Garcia,Tucson,,,Executive Leadership,Trade Secret,,,2026-01-08 17:06:00
,,HELIX,,Research,,,RS-027,logout,,,Michelle Munoz,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:07:00
,,Analytical Chemistry,,Research,,,RS-049,logout,,,Jorge Stephens,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:07:00
,,HELIX,,Research,,,RS-066,logout,,,Rachael Hayes,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 17:07:00
,,Analytical Chemistry,,Research,,,RS-072,logout,,,Guy Berg,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 17:07:00
,,Biomarker Discovery,,Research,,,RS-134,logout,,,Stephen Duffy,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:07:00
,,Quality Compliance,,Regulatory Affairs,,,RA-006,logout,,,Howard Conway,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-08 17:07:00
,,FDA Submission,,Regulatory Affairs,,,RA-040,logout,,,Kristen Oneal,Boston,,,Regulatory Affairs Specialist,Restricted,,,2026-01-08 17:07:00
,,Benefits,,Human Resources,,,HR-019,logout,,,Jeremiah Horton,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-08 17:07:00
,,Infrastructure,,Information Technology,,,IT-032,logout,,,Sara Hernandez,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-08 17:07:00
,,HELIX,,Research,,,RS-083,logout,,,Brandy Armstrong,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 17:08:00
,,HELIX,,Research,,,RS-107,logout,,,Katie Hooper,Tucson,,,Research Scientist,Trade Secret,,,2026-01-08 17:08:00
,,Laboratory Operations,,Research,,,LT-015,logout,,,Jacob Martinez,Tucson,,,Laboratory Technician,Restricted,,,2026-01-08 17:08:00
,,Sample Processing,,Research,,,LT-036,logout,,,Tyler Garza,Tucson,,,Laboratory Technician,Restricted,,,2026-01-08 17:08:00
,,HELIX,,Regulatory Affairs,,,RA-008,logout,,,Donna Bell,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-08 17:08:00
,,HELIX,,Regulatory Affairs,,,RA-015,logout,,,Richard Johns,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-08 17:08:00
,,Quality Compliance,,Regulatory Affairs,,,RA-021,logout,,,Angela Ramirez,Tucson,,,Regulatory Affairs Specialist,Restricted,,,2026-01-08 17:08:00
,,Budget Planning,,Finance,,,FA-011,logout,,,Michael Rodriguez,Tucson,,,Finance Analyst,Confidential,,,2026-01-08 17:08:00
,,Budget Planning,,Finance,,,FA-023,logout,,,Zachary Becker,Tucson,,,Finance Analyst,Confidential,,,2026-01-08 17:08:00
,,Recruiting,,Human Resources,,,HR-002,logout,,,Susan Carrillo,Tucson,,,Human Resources Specialist,Restricted,,,2026-01-08 17:08:00
,,Infrastructure,,Information Technology,,,IT-017,logout,,,Jonathan May,Tucson,,,IT Security Administrator,Trade Secret,,,2026-01-08 17:08:00
,,Corporate Strategy,,Executive Leadership,,,EX-003,logout,,,Steven Powers,Tucson,,,Executive Leadership,Trade Secret,,,2026-01-08 17:08:00
,,HELIX,,Research,,,RS-014,logout,,,Tammy Castaneda,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:09:00
,,Clinical Support,,Research,,,RS-015,logout,,,Carla Wade,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:09:00
,,Biomarker Discovery,,Research,,,RS-068,logout,,,Joshua Wheeler,Boston,,,Research Scientist,Trade Secret,,,2026-01-08 17:09:00
