action,alert,assigned_project,change,department,device,document,employee_id,event_type,file,instrument,name,office,recipient_department,record,role,security_clearance,status,system,timestamp
,,Infrastructure,,Information Technology,Laptop-042,,IT-031,endpoint_review,,,Rachael Bullock,Tucson,,,IT Security Administrator,Trade Secret,,EDR,2026-01-05 15:07:00
,,Infrastructure,Rule Review,Information Technology,,,IT-031,firewall_update,,,Rachael Bullock,Tucson,,,IT Security Administrator,Trade Secret,,Firewall Management,2026-01-05 15:07:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-134,file_access,GP217_Sample_Tracking_Record.csv,,Stephen Duffy,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 15:09:00
Group Membership Review,,Endpoint Security,,Information Technology,,,IT-019,admin_action,,,Susan Greene,Boston,,,IT Security Administrator,Trade Secret,,Active Directory,2026-01-05 15:09:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-056,file_access,HELIX_Regulatory_Briefing_Package.docx,,David Keller,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 15:10:00
,,Learning & Development,,Human Resources,,,HR-003,file_access,Employee_Record_Update.pdf,,Cody Carlson,Tucson,,,Human Resources Specialist,Restricted,,HRIS,2026-01-05 15:10:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-049,file_access,GP217_Sample_Tracking_Record.csv,,Jorge Stephens,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 15:11:00
Group Membership Review,,Endpoint Security,,Information Technology,,,IT-006,admin_action,,,Donald Gill,Boston,,,IT Security Administrator,Trade Secret,,Active Directory,2026-01-05 15:11:00
,,Infrastructure,,Information Technology,,,IT-018,backup_check,,,Samantha Jackson,Tucson,,,IT Security Administrator,Trade Secret,Validation Complete,Backup Infrastructure,2026-01-05 15:12:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-031,file_access,GP217_Assay_Results.csv,,Jason Crawford,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:13:00
,,Procurement,,Finance,,,FA-012,file_access,HELIX_Budget_Q2.xlsx,,Cory Hammond,Tucson,,,Finance Analyst,Confidential,,ERP,2026-01-05 15:13:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-032,file_access,HELIX_Regulatory_Briefing_Package.docx,,Michael Sanders,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 15:14:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-072,file_access,GP217_Sample_Tracking_Record.csv,,Guy Berg,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 15:14:00
Send,,HELIX,,Research,,,LT-019,teams_message,,,James Galloway,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 15:14:00
,,Payroll,,Finance,,,FA-001,file_access,HELIX_Cost_Forecast.xlsx,,Lori Gibson,Tucson,,,Finance Analyst,Confidential,,FP&A Platform,2026-01-05 15:15:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-023,file_access,GP217_Assay_Results.csv,,Karen Lynch,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:16:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-073,file_access,GP217_Sample_Tracking_Record.csv,,Victoria Wallace,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 15:16:00
Send,,Clinical Support,,Research,,,RS-106,teams_message,,,Dana Parker,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:16:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-134,file_access,GP217_Sample_Tracking_Record.csv,,Stephen Duffy,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 15:16:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-009,file_access,QC_Checklist_v3.pdf,,Lisa Pena,Boston,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 15:16:00
Send,,HELIX,,Regulatory Affairs,,,RA-005,teams_message,,,Tracy Anderson,Boston,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-05 15:16:00
Send,,Clinical Support,,Research,,,RS-119,teams_message,,,Michael Gomez,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:17:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-123,file_access,GP217_Sample_Tracking_Record.csv,,Maria Mendez,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 15:17:00
Send,,HELIX,,Research,,,LT-044,teams_message,,,Scott Buck,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 15:17:00
,,Payroll,,Finance,,,FA-021,file_access,HELIX_Cost_Forecast.xlsx,,Mary Velasquez,Tucson,,,Finance Analyst,Confidential,,FP&A Platform,2026-01-05 15:17:00
Group Membership Review,,Cloud Migration,,Information Technology,,,IT-007,admin_action,,,Sherry Jones,Boston,,,IT Security Administrator,Trade Secret,,Active Directory,2026-01-05 15:17:00
,,Cloud Migration,,Information Technology,,,IT-024,backup_check,,,Aaron Potter,Tucson,,,IT Security Administrator,Trade Secret,Validation Complete,Backup Infrastructure,2026-01-05 15:17:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-081,file_access,HELIX_Regulatory_Briefing_Package.docx,,James Davis,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 15:18:00
Review,,Laboratory Operations,,Research,,Quality Control Checklist,LT-005,file_access,QC_Checklist_v3.pdf,,Christopher Smith,Boston,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 15:18:00
,,Cloud Migration,,Information Technology,Laptop-042,,IT-028,endpoint_review,,,Kathy Andrade,Boston,,,IT Security Administrator,Trade Secret,,EDR,2026-01-05 15:18:00
Send,,HELIX,,Research,,,RS-129,teams_message,,,Deborah Bradley,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:19:00
Send,,HELIX,,Regulatory Affairs,,,RA-008,teams_message,,,Donna Bell,Tucson,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-05 15:19:00
Upload,,Quality Compliance,,Regulatory Affairs,,FDA Submission Package,RA-009,document_upload,FDA_Submission_Package_v1.zip,,Valerie Cole,Tucson,,,Regulatory Affairs Specialist,Restricted,,Regulatory Document Repository,2026-01-05 15:19:00
Send,,Biomarker Discovery,,Research,,,RS-098,teams_message,,,Janet Rodriguez,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:21:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-120,file_access,GP217_Assay_Results.csv,,Thomas Perez,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:21:00
,,Procurement,,Finance,,,FA-006,file_access,HELIX_Budget_Q2.xlsx,,Bryan Jones,Tucson,,,Finance Analyst,Confidential,,ERP,2026-01-05 15:21:00
Send,,Clinical Support,,Research,,,RS-022,teams_message,,,Timothy James,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:22:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-035,file_access,GP217_Assay_Results.csv,,Leslie Burton,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:22:00
Send,,Analytical Chemistry,,Research,,,RS-035,teams_message,,,Leslie Burton,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:23:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-079,file_access,GP217_Sample_Tracking_Record.csv,,Anthony Mooney,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 15:23:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-124,file_access,GP217_Sample_Tracking_Record.csv,,Kayla Knapp,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 15:23:00
,,Infrastructure,,Information Technology,,,IT-018,backup_check,,,Samantha Jackson,Tucson,,,IT Security Administrator,Trade Secret,Validation Complete,Backup Infrastructure,2026-01-05 15:23:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-099,file_access,HELIX_Regulatory_Briefing_Package.docx,,Barbara Orr,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 15:24:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-123,file_access,GP217_Sample_Tracking_Record.csv,,Maria Mendez,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 15:24:00
Update,,Sample Processing,,Research,,,LT-008,record_update,,,Amy Baker,Boston,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-05 15:24:00
Review,,HELIX,,Research,,Quality Control Checklist,LT-023,file_access,QC_Checklist_v3.pdf,,Stephanie Miller,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 15:24:00
,,Identity Modernization,,Information Technology,,,IT-004,backup_check,,,Edward Schmitt,Tucson,,,IT Security Administrator,Trade Secret,Validation Complete,Backup Infrastructure,2026-01-05 15:24:00
,Unusual VPN Location,Infrastructure,,Information Technology,,,IT-008,security_alert_review,,,Mark Davis,Boston,,,IT Security Administrator,Trade Secret,,SIEM,2026-01-05 15:24:00
Update,,Laboratory Operations,,Research,,,LT-041,record_update,,,Michael Johnson,Boston,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-05 15:25:00
Approve,,HELIX,,Regulatory Affairs,,,RA-005,compliance_review,,,Tracy Anderson,Boston,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-05 15:25:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-138,file_access,GP217_Sample_Tracking_Record.csv,,Austin Lopez,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 15:26:00
Calibrate,,HELIX,,Research,,,LT-023,instrument_use,,Centrifuge-03,Stephanie Miller,Tucson,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-05 15:26:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-063,file_access,GP217_Sample_Tracking_Record.csv,,Anthony May,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 15:27:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-089,file_access,HELIX_Regulatory_Briefing_Package.docx,,Sandra Ramos,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 15:27:00
Review,,HELIX,,Research,,Quality Control Checklist,LT-040,file_access,QC_Checklist_v3.pdf,,Marcus Tucker,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 15:27:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-004,file_access,GP217_Assay_Results.csv,,Mario Hammond,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:28:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-011,file_access,GP217_Sample_Tracking_Record.csv,,Jon Roberts,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 15:28:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-087,file_access,HELIX_Regulatory_Briefing_Package.docx,,Donna Allen,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 15:28:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-102,file_access,GP217_Assay_Results.csv,,Desiree Jackson,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:28:00
Edit,,Quality Compliance,,Regulatory Affairs,,HELIX Regulatory Briefing Package,RA-024,document_edit,HELIX_Regulatory_Briefing_Package.docx,,Kathleen Hill,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-05 15:28:00
Send,,HELIX,,Regulatory Affairs,,,RA-027,teams_message,,,Jeffrey Ellison,Tucson,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-05 15:28:00
,,Budget Planning,,Finance,,,FA-033,file_access,HELIX_Budget_Q2.xlsx,,Carl Johnson,Boston,,,Finance Analyst,Confidential,,ERP,2026-01-05 15:28:00
Send,,Analytical Chemistry,,Research,,,RS-008,teams_message,,,Keith Miller,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:29:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-077,file_access,GP217_Assay_Results.csv,,Maria Hopkins,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:29:00
,,Budget Planning,,Finance,,,FA-019,file_access,HELIX_Cost_Forecast.xlsx,,Brenda Park,Tucson,,,Finance Analyst,Confidential,,FP&A Platform,2026-01-05 15:29:00
,,Infrastructure,Rule Review,Information Technology,,,IT-018,firewall_update,,,Samantha Jackson,Tucson,,,IT Security Administrator,Trade Secret,,Firewall Management,2026-01-05 15:29:00
Send,,Analytical Chemistry,,Research,,,RS-056,teams_message,,,David Keller,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:30:00
Review,,HELIX,,Research,,Quality Control Checklist,LT-017,file_access,QC_Checklist_v3.pdf,,Amanda Ward,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 15:30:00
Update,,FDA Submission,,Regulatory Affairs,,,RA-030,record_update,,,Rachel Williams,Boston,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-05 15:30:00
,,Identity Modernization,,Information Technology,Laptop-042,,IT-005,endpoint_review,,,Tamara Pacheco,Tucson,,,IT Security Administrator,Trade Secret,,EDR,2026-01-05 15:30:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-022,file_access,HELIX_Regulatory_Briefing_Package.docx,,Timothy James,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 15:31:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-096,file_access,GP217_Assay_Results.csv,,Luke Young,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:31:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-104,file_access,GP217_Assay_Results.csv,,Cindy Odonnell,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:31:00
Send,,Biomarker Discovery,,Research,,,RS-124,teams_message,,,Kayla Knapp,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:31:00
,,Budget Planning,,Finance,,,FA-018,teams_message,,,Jessica Haynes,Boston,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-05 15:31:00
,,Budget Planning,,Finance,,,FA-027,file_access,HELIX_Cost_Forecast.xlsx,,Joseph Lee,Boston,,,Finance Analyst,Confidential,,FP&A Platform,2026-01-05 15:31:00
,,Endpoint Security,,Information Technology,Laptop-042,,IT-012,endpoint_review,,,Travis Davies,Boston,,,IT Security Administrator,Trade Secret,,EDR,2026-01-05 15:31:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-005,file_access,GP217_Assay_Results.csv,,Roger Silva,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:32:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-020,file_access,GP217_Assay_Results.csv,,Derrick Johnson,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:32:00
,,Budget Planning,,Finance,,,FA-015,file_access,HELIX_Cost_Forecast.xlsx,,Nicole Delacruz,Tucson,,,Finance Analyst,Confidential,,FP&A Platform,2026-01-05 15:32:00
,,Benefits,,Human Resources,,,HR-011,file_access,Employee_Record_Update.pdf,,Carrie Rodriguez,Tucson,,,Human Resources Specialist,Restricted,,HRIS,2026-01-05 15:32:00
,,Infrastructure,Rule Review,Information Technology,,,IT-018,firewall_update,,,Samantha Jackson,Tucson,,,IT Security Administrator,Trade Secret,,Firewall Management,2026-01-05 15:32:00
Send,,Clinical Support,,Research,,,RS-033,teams_message,,,James Rosario,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:33:00
Send,,Analytical Chemistry,,Research,,,RS-091,teams_message,,,Amy Thompson,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:33:00
Update,,HELIX,,Research,,,LT-014,record_update,,,Nicole Bailey,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-05 15:33:00
Send,,Quality Compliance,,Regulatory Affairs,,,RA-021,teams_message,,,Angela Ramirez,Tucson,Quality Assurance,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-05 15:33:00
Send,,Biomarker Discovery,,Research,,,RS-079,teams_message,,,Anthony Mooney,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:34:00
,,Learning & Development,,Human Resources,,,HR-020,teams_message,,,Kendra Weiss,Boston,Finance,,Human Resources Specialist,Restricted,,Microsoft Teams,2026-01-05 15:34:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-013,file_access,HELIX_Regulatory_Briefing_Package.docx,,Timothy Gardner,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 15:35:00
Send,,Laboratory Operations,,Research,,,LT-030,teams_message,,,Christopher Flores,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 15:35:00
Edit,,FDA Submission,,Regulatory Affairs,,HELIX Regulatory Briefing Package,RA-030,document_edit,HELIX_Regulatory_Briefing_Package.docx,,Rachel Williams,Boston,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-05 15:36:00
Send,,FDA Submission,,Regulatory Affairs,,,RA-030,teams_message,,,Rachel Williams,Boston,Quality Assurance,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-05 15:36:00
Group Membership Review,,Cloud Migration,,Information Technology,,,IT-010,admin_action,,,Brenda Malone,Boston,,,IT Security Administrator,Trade Secret,,Active Directory,2026-01-05 15:36:00
,,Endpoint Security,,Information Technology,,,IT-016,backup_check,,,Sean Ellis,Boston,,,IT Security Administrator,Trade Secret,Validation Complete,Backup Infrastructure,2026-01-05 15:36:00
,,Payroll,,Finance,,,FA-004,file_access,HELIX_Cost_Forecast.xlsx,,Ryan Stuart,Boston,,,Finance Analyst,Confidential,,FP&A Platform,2026-01-05 15:38:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-040,file_access,GP217_Assay_Results.csv,,Sara Klein,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:39:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-086,file_access,GP217_Assay_Results.csv,,Marie Wright,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:39:00
Group Membership Review,,Endpoint Security,,Information Technology,,,IT-023,admin_action,,,Daniel Diaz,Tucson,,,IT Security Administrator,Trade Secret,,Active Directory,2026-01-05 15:39:00
,,Cloud Migration,Rule Review,Information Technology,,,IT-024,firewall_update,,,Aaron Potter,Tucson,,,IT Security Administrator,Trade Secret,,Firewall Management,2026-01-05 15:39:00
,,Payroll,,Finance,,,FA-009,teams_message,,,Debra Fisher,Tucson,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-05 15:40:00
,,Procurement,,Finance,,,FA-024,file_access,HELIX_Budget_Q2.xlsx,,Steven Walton,Boston,,,Finance Analyst,Confidential,,ERP,2026-01-05 15:40:00
,,Recruiting,,Human Resources,,,HR-015,file_access,Research_Scientist_Candidates.xlsx,,Nicholas Valenzuela,Tucson,,,Human Resources Specialist,Restricted,,Recruiting Platform,2026-01-05 15:40:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-016,file_access,GP217_Assay_Results.csv,,Peter Johnston,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:41:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-140,file_access,GP217_Assay_Results.csv,,Miguel Bowers,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:41:00
Send,,HELIX,,Regulatory Affairs,,,RA-015,teams_message,,,Richard Johns,Tucson,Quality Assurance,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-05 15:41:00
Operate,,Sample Processing,,Research,,,LT-032,instrument_use,,Mass Spectrometer-02,Teresa Calderon,Boston,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-05 15:42:00
,,Cloud Migration,Rule Review,Information Technology,,,IT-010,firewall_update,,,Brenda Malone,Boston,,,IT Security Administrator,Trade Secret,,Firewall Management,2026-01-05 15:42:00
,,Endpoint Security,,Information Technology,Laptop-042,,IT-034,endpoint_review,,,Erin Wilson,Tucson,,,IT Security Administrator,Trade Secret,,EDR,2026-01-05 15:42:00
Send,,Sample Processing,,Research,,,LT-018,teams_message,,,Jessica Hanson,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 15:43:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-024,file_access,GP217_Assay_Results.csv,,Nicole Warner,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:44:00
Send,,Analytical Chemistry,,Research,,,RS-088,teams_message,,,Spencer Aguilar,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:44:00
Send,,HELIX,,Research,,,RS-136,teams_message,,,Steven Roth,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:44:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-137,file_access,GP217_Assay_Results.csv,,Alexandria Bishop,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:44:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-106,file_access,HELIX_Regulatory_Briefing_Package.docx,,Dana Parker,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 15:45:00
Send,,Quality Compliance,,Regulatory Affairs,,,RA-028,teams_message,,,Andrew Payne,Tucson,Quality Assurance,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-05 15:45:00
,,Cloud Migration,,Information Technology,Laptop-042,,IT-015,endpoint_review,,,Todd Reed,Boston,,,IT Security Administrator,Trade Secret,,EDR,2026-01-05 15:45:00
,,Corporate Strategy,,Executive Leadership,,,EX-006,file_access,Portfolio_Risk_Report.pdf,,Leroy Garcia,Tucson,,,Executive Leadership,Trade Secret,,Executive Dashboard,2026-01-05 15:45:00
Send,,Sample Processing,,Research,,,LT-001,teams_message,,,Charles Snyder,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 15:46:00
Send,,HELIX,,Research,,,RS-014,teams_message,,,Tammy Castaneda,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:47:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-030,file_access,GP217_Sample_Tracking_Record.csv,,Lisa Mason,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 15:47:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-129,file_access,GP217_Sample_Tracking_Record.csv,,Deborah Bradley,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 15:47:00
,,Recruiting,,Human Resources,,,HR-014,benefits_update,Open_Enrollment_Form.pdf,,Tina Lewis,Boston,,,Human Resources Specialist,Restricted,,Benefits Administration,2026-01-05 15:47:00
,,Research Portfolio,,Executive Leadership,,,EX-002,file_access,Portfolio_Risk_Report.pdf,,James Johnson,Boston,,,Executive Leadership,Trade Secret,,Executive Dashboard,2026-01-05 15:47:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-118,file_access,GP217_Assay_Results.csv,,Jamie Bennett,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:48:00
,,Benefits,,Human Resources,,,HR-013,benefits_update,Open_Enrollment_Form.pdf,,Alexa Sanders,Tucson,,,Human Resources Specialist,Restricted,,Benefits Administration,2026-01-05 15:48:00
Send,,Sample Processing,,Research,,,LT-021,teams_message,,,Bryan Murphy,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 15:49:00
Review,,HELIX,,Research,,Quality Control Checklist,LT-040,file_access,QC_Checklist_v3.pdf,,Marcus Tucker,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 15:49:00
Review,,FDA Submission,,Regulatory Affairs,,FDA Submission Draft,RA-040,document_review,FDA_Submission_Draft_v5.docx,,Kristen Oneal,Boston,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-05 15:49:00
,,Learning & Development,,Human Resources,,,HR-010,file_access,Employee_Record_Update.pdf,,Julia Solomon,Boston,,,Human Resources Specialist,Restricted,,HRIS,2026-01-05 15:49:00
Send,,Analytical Chemistry,,Research,,,RS-035,teams_message,,,Leslie Burton,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:50:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-136,file_access,HELIX_Regulatory_Briefing_Package.docx,,Steven Roth,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 15:50:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-058,file_access,HELIX_Regulatory_Briefing_Package.docx,,Cynthia Kennedy,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 15:51:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-063,file_access,HELIX_Regulatory_Briefing_Package.docx,,Anthony May,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 15:51:00
Send,,HELIX,,Research,,,RS-073,teams_message,,,Victoria Wallace,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:51:00
Review,,Laboratory Operations,,Research,,Quality Control Checklist,LT-022,file_access,QC_Checklist_v3.pdf,,Antonio Summers,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 15:51:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-025,file_access,GP217_Sample_Tracking_Record.csv,,Justin Lee,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 15:52:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-042,file_access,HELIX_Regulatory_Briefing_Package.docx,,Brittany Brown,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 15:52:00
,,Corporate Strategy,,Executive Leadership,,,EX-008,file_access,HELIX_Board_Update.pdf,,John Hall,Tucson,,,Executive Leadership,Trade Secret,,Board Portal,2026-01-05 15:52:00
Send,,HELIX,,Research,,,RS-067,teams_message,,,Christina Hester,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:53:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-129,file_access,GP217_Assay_Results.csv,,Deborah Bradley,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 15:53:00
Send,,Analytical Chemistry,,Research,,,RS-007,teams_message,,,Christopher Lang,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 15:54:00
